
0;549
0;550
0;551
0;552
0;553
0;554
0;555
0;556
0;557
0;558
0;559
0;560
0;561
0;562
0;563
0;564
0;565
0;566
0;567
1;568
0;569
0;570
0;571
0;572
0;573
0;574
0;575
0;576
0;577
0;578
0;579
0;580
0;581
0;582
0;583
0;584
0;585
0;586
0;587
0;588
0;589
0;590
0;591
0;592
0;593
0;594
0;595
0;596
0;597
0;598
0;599
0;600
0;601
0;602
0;603
0;604

0;605
0;606
0;607
0;608
0;609
0;610
0;611
0;612
0;613
0;614
0;615
0;616
0;617
0;618
0;619
0;620
0;621
0;622
0;623
1;624
2;625
0;626
0;627
0;628
0;629
1;630
0;631
0;632
0;633
0;634
0;635
0;636
0;637
0;638
0;639
0;640
0;641
0;642
0;643
0;644
0;645
0;646
0;647
0;648
0;649
0;650
0;651
0;652
0;653
0;654
0;655
0;656
0;657
0;658
0;659
0;660
0;661
0;662
0;663
0;664
0;665
0;666
0;667
0;668
0;669
0;670
0;671
0;672
0;673
0;674
0;675
0;676
0;677
0;678
0;679
0;680
0;681
0;682
0;683
0;684
0;685
1;686
0;687
0;688
0;689
0;690
0;691
0;692
0;693
0;694
0;695
0;696
0;697
0;698
0;699
0;700
0;701
0;702
0;703
0;704
0;705
0;706
0;707
0;708
0;709
0;710
0;711
0;712
0;713
0;714
0;715
0;716
0;717
0;718
0;719
0;720
0;721
0;722
0;723
0;724
0;725
0;726
0;727
0;728
0;729
1;730
0;731
0;732
0;733
0;734
0;735
0;736
0;737
0;738
0;739
0;740
0;741
0;742
0;743
0;744
0;745
0;746
0;747
0;748
0;749
0;750
0;751
0;752
0;753
0;754
0;755
0;756
0;757
0;758
0;759
0;760
0;761
0;762
0;763
0;764
0;765
0;766
0;767
0;768
0;769
0;770
0;771
0;772
0;773
0;774
0;775
0;776
0;777
0;778
0;779
0;780
0;781
0;782
0;783
0;784
0;785
0;786
0;787
0;788
0;789
0;790
0;791
0;792
0;793
0;794
0;795
0;796
0;797
0;798
0;799
0;800
0;801
0;802
0;803
0;804
0;805
0;806
0;807
0;808
0;809
0;810
0;811
0;812
0;813
0;814
0;815
0;816
0;817
0;818
0;819
0;820
0;821
0;822
0;823
0;824
0;825
0;826
0;827
0;828
0;829
0;830
0;831
0;832
0;833
0;834
0;835
0;836
0;837
0;838
0;839
0;840
0;841
0;842
0;843
0;844
0;845
0;846
1;847
1;848
1;849
1;850
1;851
1;852
0;853
1;854
1;855
1;856
1;857
1;858
1;859
1;860
3;861
1;862
2;863
2;864
2;865
2;866
2;867
2;868
0;869
0;870
1;871
1;872
1;873
1;874
1;875
0;876
1;877
1;878
1;879
1;880
2;881
2;882
2;883
2;884
2;885
0;886
0;887
0;888
0;889
0;890
0;891
0;892
0;893
0;894
0;895
0;896
0;897
0;898
0;899
0;900
0;901
0;902
0;903
0;904
0;905
0;906
0;907
0;908
0;909
0;910
0;911
0;912
0;913
0;914
0;915
0;916
0;917
0;918
0;919
0;920
0;921
0;922
0;923
0;924
0;925
0;926
0;927
0;928
0;929
0;930
0;931
0;932
0;933
0;934
0;935
0;936
0;937
0;938
0;939
0;940
0;941
0;942
0;943
0;944
0;945
0;946
0;947
0;948
0;949
0;950
0;951
0;952
0;953
0;954
0;955
0;956
0;957
0;958
0;959
0;960
0;961
0;962
0;963
0;964
0;965
0;966
0;967
0;968
0;969
0;970
0;971
0;972
0;973
0;974
0;975
0;976
0;977
0;978
0;979
0;980
0;981
0;982
0;983
0;984
0;985
0;986
0;987
0;988
0;989
0;990
0;991
0;992
0;993
0;994
